Estimators:,F-Stat,Info Gain,Info Gain(no_early_abandon),Kolmogorov,Kruskal Wallis,Moods Median,Wasserstein
MoteStrain,9417.0,10317.0,10447.0,10529.5,23679.0,10713.5,10649.5
NonInvasiveFetalECGThorax1,3668351.5,6095287.5,5852251.0,3553493.0,9307608.0,3538537.5,3750588.0
NonInvasiveFetalECGThorax2,3673489.0,5904734.0,6292928.5,3493544.0,9033514.5,3459610.0,3609863.0
OSULeaf,133245.5,145628.5,151919.5,139849.0,357668.0,145092.0,123286.5
OliveOil,14006.0,12949.5,14294.5,14402.0,33904.0,16666.0,19228.5
PhalangesOutlinesCorrect,900129.0,3964807.0,3705313.0,944032.0,5626318.5,871341.0,1020480.0
Plane,23181.5,32114.5,33067.5,32647.5,98901.5,39702.5,23416.5
PowerCons,33390.0,41804.0,42532.5,36142.0,183700.0,34442.0,37061.0
ProximalPhalanxOutlineAgeGroup,75757.5,129061.5,119911.0,86977.5,456087.5,79987.5,95935.5
ProximalPhalanxOutlineCorrect,174262.5,303998.5,305046.0,186769.0,890392.0,169318.0,170741.0
ProximalPhalanxTW,65680.5,135564.5,137442.0,95324.0,454365.5,94330.0,87856.5
Rock,270716.5,273478.5,271389.5,255552.5,525695.5,277254.0,254986.5
ScreenType,684519.0,698330.5,715739.0,672012.5,1513591.5,688145.5,664770.5
SemgHandGenderCh2,1731229.5,1666537.0,1762085.0,1615460.5,3489424.5,1726989.5,1597898.0
SemgHandMovementCh2,2706622.5,2603689.0,2810012.5,2551157.5,5402572.5,2734374.0,2554621.5
SemgHandSubjectCh2,2734404.0,2776477.0,2800758.5,2574922.0,5481025.5,2712020.0,2527158.0
ShapeletSim,24164.5,24207.0,26096.5,23510.5,48720.0,24967.5,28526.5
ShapesAll,1273438.5,1400614.5,1381900.0,1274059.5,2513868.5,1306357.0,1202322.0
SmoothSubspace,19610.5,25032.5,26179.5,23351.0,117201.0,20726.0,23404.5
SonyAIBORobotSurface2,9638.5,9871.5,9819.5,11188.0,26992.5,10567.5,11003.5
StarLightCurves,1975711.0,2464100.5,2596461.5,1938494.5,5184166.0,1989660.0,1879602.0
Strawberry,203474.0,320340.5,328282.5,198586.5,936653.0,183697.5,202110.0
SwedishLeaf,314667.5,391930.0,377862.5,319186.5,880714.5,342253.0,251430.0
Symbols,20152.0,20756.5,21383.0,22129.0,46672.5,25125.5,22425.5
SyntheticControl,56091.5,83070.5,84115.5,66163.0,322315.0,76063.0,60254.0
ToeSegmentation1,19778.5,20792.0,21618.0,21217.5,51502.0,21006.0,19344.5
ToeSegmentation2,20656.0,22070.0,23036.5,21227.5,52734.0,22529.5,20994.0
Trace,35845.5,39483.5,40966.5,39690.5,121626.5,42436.0,34979.0
TwoLeadECG,8651.0,8931.5,9685.5,9896.5,22318.0,9294.0,10500.5
UMD,12968.5,13678.5,14400.0,13987.0,37434.5,14344.5,13884.0
UWaveGestureLibraryX,835588.5,1252415.0,1242201.0,847005.0,2447493.0,840074.0,828536.0
UWaveGestureLibraryZ,809519.5,1277591.5,1245708.0,864592.5,2466632.5,850154.5,808690.5
Wafer,145041.5,714106.5,691178.0,172084.0,1872922.0,151516.5,152710.0
Wine,20369.0,18738.5,20133.0,20762.5,54569.5,20638.0,18007.5
WordSynonyms,165573.0,193349.0,181796.5,186144.5,441250.5,227637.5,150664.0
Worms,402011.0,413048.0,413587.5,392989.5,864246.5,406653.0,369286.0
WormsTwoClass,393581.5,399378.0,411964.0,393102.5,851098.5,408825.0,390060.5
Yoga,174438.5,190256.5,188680.5,178076.5,530161.0,180919.5,154640.0
